cnpj;tx_razao_social_osc;tx_nome_fantasia_osc;cd_natureza_juridica_osc;dt_fundacao_osc;situacao_cadastral;tx_endereco_completo;cd_municipio;municipio_nome;UF_Sigla;cnae;Area_Assistencia_social;Area_Associacoes_patronais_e_profissionais;Area_Cultura_e_recreacao;Area_Desenvolvimento_e_defesa_de_direitos_e_interesses;Area_Educacao_e_pesquisa;Area_Outras_atividades_associativas;Area_Religiao;Area_Saude;SubArea_Assistencia_social;SubArea_Associacoes_de_atividades_nao_especificadas_anteriormente;SubArea_Associacoes_de_produtores_rurais_pescadores_e_similares;SubArea_Associacoes_empresariais_e_patronais;SubArea_Associacoes_profissionais;SubArea_Atividades_de_apoio_a_educacao;SubArea_Cultura_e_arte;SubArea_Desenvolvimento_e_defesa_de_direitos;SubArea_Educacao_infantil;SubArea_Educacao_profissional;SubArea_Ensino_fundamental;SubArea_Ensino_superior;SubArea_Esportes_e_recreacao;SubArea_Estudos_e_pesquisas;SubArea_Hospitais;SubArea_Outras_formas_de_educacao_ensino;SubArea_Outros_servicos_de_saude;SubArea_Religiao
22256598000621;ALFALIT BRASIL;ALFALIT;3999;2000-03-03;Inapta;AVENIDA RIO BRANCO571, 4 ANDAR - SALAS 415 E 416, CENTRO, Natal, RN, 59025906;2408102.0;NATAL;RN;87301;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24192676000192;CENTRO SOCIAL COMUNITARIO MANOEL OLINTO;Não Informado;3999;1988-11-22;Ativa;SETOR PIUNS/N, ZONA RURAL, São José de Mipibu, RN, 59162000;2412203.0;SÃO JOSÉ DE MIPIBU;RN;87115;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24192700000193;ASSOCIACAO FAMILIA ESPIRITA SEAREIROS DO AMANHA;Não Informado;3999;1988-11-10;Inapta;RUA GOVERNADOR VALADARES4861, CONJUNTO PIRANGI, NEOPOLIS, Natal, RN, 59056300;2408102.0;NATAL;RN;87115;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24192957000145;CENTRO ESPIRITA SEMENTES DO AMANHA;Não Informado;3999;1989-02-10;Inapta;RUA VOVO ALBANIRA18, IGAPO, Natal, RN, 59106024;2408102.0;NATAL;RN;87115;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
24365637000140;ASSOCIACAO COMUNITARIA MACAIBENSE;Não Informado;3999;1989-05-19;Inapta;RUA DR. FRANCISCO DA CRUZ54, CENTRO, Macaíba, RN, 59280000;2407104.0;MACAÍBA;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
24366155000104;CONSELHO COMUNITARIO DA REDINHA;Não Informado;3999;1989-06-30;Inapta;RUA CENTRAL464, REDINHA, Natal, RN, 59072500;2408102.0;NATAL;RN;87115;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24366171000105;ASSOCIACAO DOS MORADORES DO POVOADO DE GUARAPES;Não Informado;3999;1989-07-10;Inapta;NA POV  DOS GUARAPESS/N, GUARAPES, Macaíba, RN, 59280000;2407104.0;MACAÍBA;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
24369951000109;AUG E RESP LOJA SIMBOLICA LIBERDADE E JUSTICA N 2340;Não Informado;3999;1989-10-25;Inapta;RUA VIGARIO BARTOLOMEU614, 1. ANDAR, CIDADE ALTA, Natal, RN, 59015000;2408102.0;NATAL;RN;94308;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
24370157000177;CENTRO SOCIAL JOSE PEGADO MENDES;Não Informado;3999;1989-10-12;Inapta;DISTRITO UTINGASN, ZONA RURAL, São Gonçalo do Amarante, RN, 59295162;2412005.0;SÃO GONÇALO DO AMARANTE;RN;87115;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24371007000188;INTERNATIONAL WOMENS CLUB DE NATAL;Não Informado;3999;1989-08-21;Ativa;RUA MIRABEAU1988, APTO 501, LAGOA NOVA, Natal, RN, 59020000;2408102.0;NATAL;RN;87301;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24371056000110;FUNDACAO CICERA QUEIROZ;FUNDACAO CICERA QUEIROZ;3069;1989-09-05;Inapta;RUA DAS LARANJEIRAS16, CIDADE ALTA, Natal, RN, 59025490;2408102.0;NATAL;RN;85996;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
24517211000164;ASSOCIACAO COMUNITARIA RURAL PRINCESA SERRANA;Não Informado;3999;1990-08-08;Inapta;SETOR CURRAISSN, ZONA RURAL, João Dias, RN, 59880000;2405900.0;JOÃO DIAS;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
24517328000148;A B C FUTEBOL CLUBE DE MARTINS;Não Informado;3999;1991-05-27;Inapta;SITIO JACU1001, JACU, Martins, RN, 59800000;2407401.0;MARTINS;RN;93123;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
24517468000116;ASSOCIACAO DE P REPENTISTAS DO ALTO OESTE RIOGRANDENSE;Não Informado;3999;1991-08-05;Ativa;RUA ESPANHA98, CASA, NACOES UNDAS, Pau dos Ferros, RN, 59900000;2409407.0;PAU DOS FERROS;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
24518029000128;LAR ESPIRITA MARIA DE NAZARE;UNIVERSIDADE DO AMOR;3999;1991-06-11;Ativa;RUA RUA ALTO DA BELA VISTA25, NORDESTE, Natal, RN, 59037155;2408102.0;NATAL;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
24518946000102;ASSOCIACAO DOS MORADORES DO SERIDO - AMS;AMS;3999;1993-02-11;Ativa;RUA CORONEL JOAQUIM MANOEL717, SALA  314, PETROPOLIS, Natal, RN, 59012330;2408102.0;NATAL;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
24519118000199;ASSOCIACAO DE PEQUENOS PRODUTORES RURAIS DA SERRA CAMARA;Não Informado;3999;1992-11-30;Inapta;SETOR SERRA DO CAMARASN, ZONA RURAL, São Miguel, RN, 59920000;2412500.0;SÃO MIGUEL;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
24520199000147;TRIBO DE INDIO POTIGUARES;Não Informado;3999;1990-01-17;Inapta;RUA LUCAS BICALHO65 A, ROCAS, Natal, RN, 59010340;2408102.0;NATAL;RN;93191;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
24527996000156;ORDEM MISTICA IRMAOS DE BRANCO;Não Informado;3999;1990-03-08;Inapta;RUA DAS ANGELICAS225, CONJ MIRASSOL, MIRASSOL, Natal, RN, 59078130;2408102.0;NATAL;RN;94910;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
24528291000153;ASSOCIACAO NORTE RIOGRANDENSE DE ENSINO;Não Informado;3999;1990-03-22;Inapta;RUA PRESIDENTE JOSE BENTO494, ALECRIM, Natal, RN, 59037060;2408102.0;NATAL;RN;85317;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24528416000145;SOCIEDADE EDUCACIONAL CAMARA CASCUDO;Não Informado;3999;1990-03-22;Inapta;RUA WALTER PEREIRA1676, CAPIM MACIO, Natal, RN, 59037155;2408102.0;NATAL;RN;85317;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24529166000168;ASSOC DO PROJ DE ASSENT DE R AGRARIA DE POCO DE BARAUNA;Não Informado;3999;1990-03-09;Inapta;FAZENDA POCO DE BARAUNASN, ZONA RURAL, Baraúna, RN, 59695000;2401453.0;BARAÚNA;RN;94308;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
24529364000121;GREMIO SANTA LUZIA;GESL;3999;1990-07-02;Ativa;PRACA D JOAO COSTASN, STO ANTONIO, Mossoró, RN, 59611120;2408003.0;MOSSORÓ;RN;93191;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
24539702000106;ASSOCIACAO DE PROTECAO E ASSISTENCIA AOS N DE A BRANCA;APAN;3999;1991-04-22;Ativa;RUA DOS CALAFATES52, CENTRO, Areia Branca, RN, 59655000;2401107.0;AREIA BRANCA;RN;72207;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
24588782000190;ASSOCIACAO PARA O DESENV RURAL COMUNIT DE BOA SORTE;ADERCOBS;3999;1990-04-20;Inapta;RUA PROJETADASN, BOA SORTE, São Pedro, RN, 59480000;2412708.0;SÃO PEDRO;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
7085955000138;SOCIEDADE DESPORTIVA DE MASTER;Não Informado;3999;2003-07-23;Inapta;RUA NAZARE CAMARASN, CENTRO, Pedra Grande, RN, 59588000;2409506.0;PEDRA GRANDE;RN;93191;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
30659049000979;FEBIEX - FEDERACAO BRASILEIRA DAS INSTITUICOES DE REABILITACAO;FEBIEX COORDENADORIA NO ESTADO DO RIO GRANDE DO NORTE;3999;1988-04-04;Inapta;AVENIDA RODRIGUES ALVES859, TIROL, Natal, RN, 59020200;2408102.0;NATAL;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
33651803006368;CRUZ VERMELHA BRASILEIRA;Não Informado;3999;1985-09-02;Ativa;RUA CORONEL GURGEL422, CENTRO, Mossoró, RN, 59600200;2408003.0;MOSSORÓ;RN;85112;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
33856758002200;ASSOCIACAO NACIONAL DOS VETERANOS DA FEB;Não Informado;3999;1977-12-16;Ativa;AVENIDA RIO BRANCO743, CENTRO, Natal, RN, 59025003;2408102.0;NATAL;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
35296144000111;FEDERACAO DE TAE KWON-DO DO RIO GRANDE DO NORTE;Não Informado;3999;1990-11-26;Inapta;RUA PRESIDENTE LEAO VELOSO817, ALECRIM, Natal, RN, 59032500;2408102.0;NATAL;RN;85121;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
35302199000197;AUG. E RESP. LOJ. SIMB. PADRE SOVERAL DE CANGUARETAMA;GOIERN;3999;1990-11-05;Inapta;RUA PADRE MANOEL JANUARIO127, AREIA BRANCA, Canguaretama, RN, 59190000;2402204.0;CANGUARETAMA;RN;87115;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
35302223000198;CLUBE DE MAES MARIA DA PAZ SOARES DA SILVA;CMMPSS;3069;1990-10-29;Inapta;RUA CAETITE25, CONJUNTO SANTAREM, Natal, RN, 59124740;2408102.0;NATAL;RN;87115;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35302314000123;CENTRO COMUNITARIO DA PRAIA DO MEIO;Não Informado;3999;1990-09-26;Inapta;RUA DO MOTOR107A, PETROPOLIS, Natal, RN, 59010090;2408102.0;NATAL;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
35302587000178;ASSOCIACAO CULTURAL ESPORTIVA TRIUNFENSE;Não Informado;3999;1990-08-27;Inapta;RUA ANTONIO BALBINO20, SEM COMPLEMENTO, CENTRO, Triunfo Potiguar, RN, 59685000;2414456.0;TRIUNFO POTIGUAR;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
35302744000145;ASSOCIACAO DOS MORADORES DO BAIRRO DE CIDADE NOVA;Não Informado;3999;1990-09-04;Inapta;RUA CORTEZ PEREIRA629, CIDADE NOVA, Natal, RN, 59072600;2408102.0;NATAL;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
35308378000131;CENTRO DE CAPACITACAO ESTPESQ DOS CRIAD ABEL F COM NORD;CEPANE;3999;1992-01-13;Ativa;RUA DR MARIO NEGOCIO76, CENTRO, São Bento do Norte, RN, 59590000;2411601.0;SÃO BENTO DO NORTE;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
7629036000188;ASSOCIACAO TEATRO ANNA COSTA;ASSOCIACAO TEATRO ANA COSTA;3999;2005-07-22;Inapta;PRAÇA AUGUSTO SEVEROSN, CENTRO, Canguaretama, RN, 59190000;2402204.0;CANGUARETAMA;RN;90019;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
3823496000191;ASSOCIACAO COMUNITARIA ANTONIO ALVES DE SOUSA;Não Informado;3999;2000-05-18;Inapta;SITIO POCO FEIO01, ZONA RURAL, Governador Dix-Sept Rosado, RN, 59790000;2404309.0;GOVERNADOR DIX-SEPT ROSADO;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
3839675000117;ASSOCIACAO COMUNITARIA DE BAIXA VERDE;Não Informado;3999;2000-05-26;Inapta;SITIO BAIXA VERDESN, ZONA RURAL, Serrinha, RN, 59258000;2413508.0;SERRINHA;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
11982683000146;ASSOCIACAO DOS PROPRIETARIOS, MORADORES E VERANISTAS DA PRAIA DE COTOVELO - PROMOVEC;PROMOVEC;3999;1987-03-20;Ativa;AVENIDA EDGARDO MEDEIROS2345, COTOVELO (DISTRITO LITORAL), Parnamirim, RN, 59161050;2403251.0;PARNAMIRIM;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
12647590000128;ASSOCIACAO DE MORADORES DO BAIRRO DA LIBERDADE;Não Informado;3999;1987-05-25;Inapta;RUA PROJETADASN, BAIRRO DA LIBERDADE, Parnamirim, RN, 59150000;2403251.0;PARNAMIRIM;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
12703112000198;REAL JUVENTUDE DE FUTEBOL ASSUENSE;Não Informado;3999;1987-11-17;Inapta;RUA 24 DE JUNHO888, CENTRO, Açu, RN, 59650000;2400208.0;AÇU;RN;93123;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
12704995000150;GRUPO DE TEATRO FALA ESPERANCA;Não Informado;3999;1987-09-09;Inapta;RUA IGUARASSU03, CIDADE DA ESPERANCA, Natal, RN, 59124410;2408102.0;NATAL;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
12738456000132;FUNDACAO CULTURAL PADRE JOAO MARIA;Não Informado;3069;1987-10-15;Inapta;AVENIDA RIO BRANCO571, SALA 305, CIDADE ALTA, Natal, RN, 59025002;2408102.0;NATAL;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
12749008000134;CENTRO SOCIAL HEITOR BARBOSA DE MORAIS;Não Informado;3999;1987-12-14;Ativa;RUA DOM EUGENIO SALES34, ZONA RURAL, PUNAU, Rio do Fogo, RN, 59578000;2408953.0;RIO DO FOGO;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
12754958000157;GREMIO RECREATIVO ESCOLA DE SAMBA MALANDROS DO SAMBA;Não Informado;3999;1988-02-02;Ativa;RUA SOLDADO LUIZ GONZAGA72, ROCAS, Natal, RN, 59010360;2408102.0;NATAL;RN;93298;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
12755831000152;CENTRO SOCIAL COMUNITARIO ANTONIO GILSON DE SOUZA;Não Informado;3999;1989-04-21;Ativa;RUA SEBASTIAO SIZENANDO11, CENTRO, Apodi, RN, 59700000;2401008.0;APODI;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
12756151000153;CENTRO COMUNITARIO RAFAELENSE;CCR;3999;1989-10-10;Inapta;RUA JOSE PEDRO DE AZEVEDOSN, CENTRO, São Rafael, RN, 59518000;2412807.0;SÃO RAFAEL;RN;87115;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12756201000100;ASSOCIACAO DE IDOSOS BASILICA DE ALMEIDA JALES;Não Informado;3999;1989-11-06;Inapta;RUA DES JOSE VIEIRASN, CENTRO, Messias Targino, RN, 59775000;2407609.0;MESSIAS TARGINO;RN;87301;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12993671000180;JUVENTUDE UNIDA PARA O DESENVOLVIMENTO COMUNITARIO;JUDEC;3999;1989-08-01;Inapta;SITIO TANQUINHOSSN, ZONA RURAL, Lucrécia, RN, 59805000;2406908.0;LUCRÉCIA;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
8262016000427;DEPARTAMENTO DIOCESANO DE ACAO SOCIAL;KANCELA;3999;1972-11-24;Ativa;RUA DR JOAO MARCELINOSN, SANTO ANTONIO, Mossoró, RN, 59610200;2408003.0;MOSSORÓ;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
11777224001526;JUFRA-JUVENTUDE FRANCISCANA DO BRASIL;JUFRA;3999;1987-12-03;Inapta;RUA SANTO ANTONIO698, CENTRO, Natal, RN, 59025520;2408102.0;NATAL;RN;87115;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8587487000162;FUNDACAO MONSENHOR HONORIO;Não Informado;3999;1987-08-28;Inapta;AVENIDA CENTENARIO551A, CENTRO, Macau, RN, 59500000;2407203.0;MACAU;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
10980811000230;SOC NORTE BRASILEIRA DE ASSISTENCIA PASTORAL E EDUCACAO;SONBAPE;3220;1973-10-05;Ativa;RUA CORONEL ESTEVAO1101, ALECRIM, Natal, RN, 59037155;2408102.0;NATAL;RN;94308;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3739889000111;EXPOTUBA EMPREENDIMENTOS E PESQUISAS;EXPOTUBA;3069;2000-04-07;Inapta;RUA DR. JOAO ABDON DA SILVA2245, SALA  01                  TERREO, LAGOA NOVA, Natal, RN, 59063110;2408102.0;NATAL;RN;72100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
8115883000197;COMUNIDADE DE SAUDE DO PORTO DE SAO PEDRO;Não Informado;3999;1972-08-10;Ativa;RUA SAO VICENTESN, PORTO DE SAO PEDRO, Macau, RN, 59500000;2407203.0;MACAU;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
8386013000152;ORGANIZ VOLUNTARIAS NUCLEO MUNICIPAL JARDIM DO SERIDO;ABRIGO DE IDOSOS PEQUENA VILAR;3999;1981-02-23;Ativa;AVENIDA DR FERNANDES899, CENTRO, Jardim do Seridó, RN, 59343000;2405702.0;JARDIM DO SERIDÓ;RN;94308;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
10867224000159;CLUBE DE MAES NOSSA SENHORA DE LOURDES;Não Informado;3999;1986-10-09;Inapta;RUA DOS PAIATISSN, CENTRO S URBANO, QUINTAS, Natal, RN, 59035151;2408102.0;NATAL;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
8452377000193;IRMANDADE DO SENHOR BOM JESUS DOS PASSOS;Não Informado;3999;1978-08-23;Ativa;RUA GONCALVES LEDO646, CIDADE ALTA, Natal, RN, 59025330;2408102.0;NATAL;RN;94910;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3188016000168;ASSOCIACAO DOS APICUTORES DE JAPI;ASSOCIACAO DOS APICUTORES DE JAPI-AJAPI;3999;1999-05-26;Inapta;SITIO JAPI IISN, ZONA RURAL, São José do Campestre, RN, 59275000;2412302.0;SÃO JOSÉ DO CAMPESTRE;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
3940267000157;CLUBE AUTOMOBILISTICO POTIGUAR;Não Informado;3999;2000-06-20;Inapta;AVENIDA PRUDENTE DE MORAIS-KARTODROMO G.MELOS/N, BOX 11, LAGOA NOVA, Natal, RN, 59064630;2408102.0;NATAL;RN;93123;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
3208497000126;PRIMEIRA IGREJA BATISTA EM CURRAIS NOVOS;Não Informado;3999;1999-06-01;Ativa;RUA JOAO ALFREDO343, CENTRO, Currais Novos, RN, 59380000;2403103.0;CURRAIS NOVOS;RN;94910;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
9123001000106;CENTRO SOCIAL LUIZ DA CAMARA CASCUDO;Não Informado;3999;1985-05-31;Inapta;AVENIDA CEARAS/N, CIDADE DA ESPERANCA, Natal, RN, 59071110;2408102.0;NATAL;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
10872513000146;ASSOCIACAO DAS BORDADEIRAS DE TIMBAUBA DOS BATISTAS;Não Informado;3999;1989-02-21;Ativa;RUA JOAQUIM DE A PEREIRAS/N, CENTRO, Timbaúba dos Batistas, RN, 59320000;2414308.0;TIMBAÚBA DOS BATISTAS;RN;87115;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3682858000171;ASSOCIACAO DO PROJETO DE ASSENTAMENTO DE REFORMA AGRARIA SAO SEBASTIAO II;ASSENTAMENTO SAO SEBASTIAO II;3999;2000-03-02;Inapta;FAZENDA MARCOALHADAS/N, RURAL, Ceará-Mirim, RN, 59570000;2402600.0;CEARÁ-MIRIM;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
3694773000103;CENTRO ESPIRITA LUZ DIVINA;LUZ DIVINA;3220;2000-02-23;Ativa;RUA JOSE FIRMINO DOS SANTOS110, CAPIM MACIO, Natal, RN, 59080055;2408102.0;NATAL;RN;94910;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3758416000161;ASSOCIACAO DO PROJETO DE ASSENTAMENTO DE REFORMA AGRARIA DE SANTA ELZA;SANTA ELZA;3999;2000-04-18;Inapta;FAZENDA SANTA ELZAS/N, ZONA RURAL, Mossoró, RN, 59619218;2408003.0;MOSSORÓ;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2945687000163;SOCIEDADE RECREATIVA ESCOLA DE SAMBA ACADEMICOS DO MORRO;S.R.E.S;3999;1997-02-26;Ativa;RUA VEREADOR JOAO SOARES DE ARAUJO, 224, , AREIA PRETA, Natal, RN, 59014110;2408102.0;NATAL;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
3757263000138;CENTRO SOCIAL BENEDITO MARTINS;CSBM;3999;2000-04-10;Inapta;SITIO RAJADASN, ZONA RURAL, Serra de São Bento, RN, 59214000;2413300.0;SERRA DE SÃO BENTO;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
3790158000109;LIGA MACAIBENSE DE DESPORTOS;Não Informado;3999;2000-04-14;Inapta;RUA DR. PEDRO  MATOSS/N, GINASIO DE ESPORTES, CENTRO, Macaíba, RN, 59280000;2407104.0;MACAÍBA;RN;93191;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
3074716000121;ASSOCIACAO SANTO ANTONIO;Não Informado;3999;1999-03-26;Inapta;RUA CORONEL EPIFANIO FERNANDES135, CENTRO, Marcelino Vieira, RN, 59970000;2407302.0;MARCELINO VIEIRA;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
3826132000165;ASSOCIACAO DO DESENVOLVIMENTO DO NUCLEO DE SAO MIGUEL A.D.N.S.M;Não Informado;3999;2000-05-23;Inapta;RUA PROJETADAS/N, VILA SAO SEBASTIAO, Extremoz, RN, 59575000;2403608.0;EXTREMOZ;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
3846057000102;ASSOCIACAO DOS PRODUTORES RURAIS DE DOIS LAGEDOS;Não Informado;3999;2000-05-25;Inapta;SITIO DOIS LAGEDOSS/N, ZONA RURAL, Santo Antônio, RN, 59255000;2411502.0;SANTO ANTÔNIO;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
3283094000141;ASSOCIACAO COMUNITARIA DO SITIO AREIAS;Não Informado;3999;1999-07-19;Inapta;SITIO AREIASSN, ZONA RURAL, Água Nova, RN, 59995000;2400406.0;ÁGUA NOVA;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2987909000100;CONSELHO COMUNITARIO DA PRAIA DE GENIPABU;Não Informado;3999;1999-01-28;Ativa;RUA VER RICARDO AFONSO2420, GENIPABU, Extremoz, RN, 59575000;2403608.0;EXTREMOZ;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
8085078000168;ASSOCIACAO COMERCIAL DE ACU;ASSOCIACAO COMERCIAL;3999;1976-10-22;Inapta;PRACA GETULIO VARGASS/N, CENTRO, Açu, RN, 59650000;2400208.0;AÇU;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
9390139000163;PARNAMIRIM SPORT CLUB;Não Informado;3999;1985-10-07;Inapta;RUA EDGAR DANTAS167, CENTRO, Parnamirim, RN, 59150000;2403251.0;PARNAMIRIM;RN;93123;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
